COURSE_SUBJECT,COURSE_NUMBER,SECTION_NUMBER,SECTION_CRN,SECTION_TITLE,SECTION_CREDIT_HOURS,MEET_DAYS,MEET_TIMES,MEET_BUILDING,MEET_ROOM,INSTRUCTOR,INSTRUCTOR2,INSTRUCTOR3,FOOTNOTES,FOOTNOTES1,FOOTNOTES2,FOOTNOTES3,FOOTNOTES4,NOTE1,NOTE2,NOTE3,NOTE4,COURSE_ATTRIBUTES,COURSE_ATTRIBUTES1,COURSE_ATTRIBUTES2,COURSE_ATTRIBUTES3,COURSE_ATTRIBUTES4,DESCRIPTION1,DESCRIPTION2,DESCRIPTION3,DESCRIPTION4,MAX_ENROLL,CURR_ENROLL,REMAINING,MAJOR_CODE
MAT,230,0,24684,Sets and Proofs,1, M  W  F ,1030 - 1120am,CHAM,1046,Ash D,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,20,20,0,MAT
MAT,230,0,24684,Sets and Proofs,1,  T  R  ,1215 - 0130pm,CHAM,3106,Davis S,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,20,6,14,MAT
MAT,235,0,10292,Differential Equations,1, M  W  F ,0130 - 0220pm,CHAM,3084,Cameron T,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,30,20,10,IGEN
MAT,235,0,10292,Differential Equations,1, M  W  F ,0130 - 0220pm,CHAM,3084,Cameron T,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,30,20,10,MAT
MAT,235,0,10391,Differential Equations,1, M  W  F ,0130 - 0220pm,CHAM,3084,Neidinger R,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,30,31,-1,MAT
MAT,235,0,10391,Differential Equations,1, M  W  F ,0130 - 0220pm,CHAM,3084,Neidinger R,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,30,31,-1,IGEN
MAT,255,0,20288,Number Theory,1, M  W  F ,0130 - 0220pm,CHAM,1027,Zhuang Y,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,20,20,0,MAT
MAT,255,0,23871,Number Theory,1,  T  R  ,0140 - 0255pm,WALL,210,Brandt A,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,20,20,0,MAT
MAT,255,0,23871,Number Theory,1, M  W  F ,0130 - 0220pm,CHAM,2130,Mossinghoff M,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,20,9,11,MAT
MAT,281,0,25908,Models for Biolog Structures,1, M  W  F ,0930 - 1020am,CHAM,1027,Smith H,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,MQRQ,MQRQ,,,,Mathematical and Quantitative Thought (Class of 2016 and later),,,,24,19,5,MAT
MAT,315,0,20289,Numerical Analysis,1, M  W  F ,1230 - 0120pm,WALL,380,Chartier T,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,24,24,0,MAT
MAT,315,0,20289,Numerical Analysis,1, M  W  F ,1230 - 0120pm,WALL,380,Chartier T,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,24,24,0,CSC
MAT,315,A,24691,Numerical Analysis,1, M  W  F ,0130 - 0220pm,LIB,STUDIOD,Chartier T,,,"PRQ, 123+",PRQ,123+,,,There is a prerequisite for the course; see catalog,,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,4,4,0,MAT
MAT,315,A,24691,Numerical Analysis,1,  T  R  ,0305 - 0420pm,WALL,B05,Neidinger R,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,20,5,15,CSC
MAT,315,A,24691,Numerical Analysis,1,  T  R  ,0305 - 0420pm,WALL,B05,Neidinger R,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,20,5,15,MAT
MAT,315,A,24691,Numerical Analysis,1, M  W  F ,0130 - 0220pm,LIB,STUDIOD,Chartier T,,,"PRQ, 123+",PRQ,123+,,,There is a prerequisite for the course; see catalog,,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,4,4,0,CSC
MAT,315,B,25181,Numerical Analysis,1,  T  R  ,0140 - 0255pm,WALL,B05,Neidinger R,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,20,19,1,CSC
MAT,315,B,25181,Numerical Analysis,1, M  W  F ,0130 - 0220pm,LIB,STUDIOD,Chartier T,,,"PRQ, 4+",PRQ,4+,,,There is a prerequisite for the course; see catalog,,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,20,21,-1,MAT
MAT,315,B,25181,Numerical Analysis,1, M  W  F ,0130 - 0220pm,LIB,STUDIOD,Chartier T,,,"PRQ, 4+",PRQ,4+,,,There is a prerequisite for the course; see catalog,,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,20,21,-1,CSC
MAT,315,B,25181,Numerical Analysis,1,  T  R  ,0140 - 0255pm,WALL,B05,Neidinger R,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,20,19,1,MAT
MAT,320,0,10293,Combinatorics,1, M  W   ,0230 - 0345pm,CHAM,1046,Zhuang Y,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,30,8,22,MAT
MAT,320,0,25601,Combinatorics,1,  T  R  ,1215 - 0130pm,CHAM,3068,Mossinghoff M,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,30,4,26,MAT
MAT,325,0,25483,Graph Theory,1,  T  R  ,0815 - 0930am,CHAM,3068,Yerger C,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,,,,,,,,,,30,3,27,MAT
MAT,330,0,10294,Real Analysis I,1,  T  R  ,1215 - 0130pm,CHAM,1046,Molinek D,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,24,23,1,MAT
MAT,330,0,15201,Real Analysis I,1,  T  R  ,1215 - 0130pm,CHAM,2198,Molinek D,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,20,22,-2,MAT
MAT,331,0,20290,Complex Analysis,1, M  W  F ,0130 - 0220pm,CHAM,3084,Cameron T,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,30,11,19,MAT
MAT,331,0,24673,Complex Analysis,1,  T  R  ,0940 - 1055am,CHAM,3084,Yerger C,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,30,6,24,MAT
MAT,331,0,24673,Complex Analysis,1, M  W  F ,1230 - 0120pm,CHAM,2130,Yerger C,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,30,6,24,MAT
MAT,340,0,10295,Probability,1, M  W  F ,0930 - 1020am,CHAM,3106,Zhuang Y,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,30,7,23,MAT
MAT,340,0,10295,Probability,1, M  W  F ,0930 - 1020am,CHAM,3106,Zhuang Y,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,30,7,23,IGEN
MAT,340,0,10396,Probability,1, M  W  F ,1130 - 1220pm,CHAM,3106,Heyer L,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,30,17,13,MAT
MAT,340,0,10396,Probability,1, M  W  F ,1130 - 1220pm,CHAM,3106,Heyer L,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,30,17,13,IGEN
MAT,340,0,3093,Probability,1,      ,TBA , , ,Heyer L,,, ,,,,,,,,,,,,,,,,,,1,1,0,IGEN
MAT,340,0,3093,Probability,1,      ,TBA , , ,Heyer L,,, ,,,,,,,,,,,,,,,,,,1,1,0,MAT
MAT,341,0,20291,Mathematical Statistics,1,  T  R  ,0815 - 0930am,CHAM,1086,Yerger C,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,30,5,25,IDAT
MAT,341,0,20291,Mathematical Statistics,1,  T  R  ,0815 - 0930am,CHAM,1086,Yerger C,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,30,5,25,MAT
MAT,341,0,20291,Mathematical Statistics,1,  T  R  ,0815 - 0930am,CHAM,1086,Yerger C,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,30,5,25,IGEN
MAT,341,0,23512,Mathematical Statistics,1, M  W  F ,1130 - 1220pm,WALL,243,Heyer L,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,25,8,17,MAT
MAT,341,0,23512,Mathematical Statistics,1, M  W  F ,1130 - 1220pm,WALL,243,Heyer L,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,25,8,17,IDAT
MAT,341,0,23512,Mathematical Statistics,1, M  W  F ,1130 - 1220pm,CHAM,3106,Heyer L,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,30,7,23,MAT
MAT,341,0,23512,Mathematical Statistics,1, M  W  F ,1130 - 1220pm,WALL,243,Heyer L,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,25,8,17,IGEN
MAT,341,0,23512,Mathematical Statistics,1, M  W  F ,1130 - 1220pm,CHAM,3106,Heyer L,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,30,7,23,IDAT
MAT,341,0,23512,Mathematical Statistics,1, M  W  F ,1130 - 1220pm,CHAM,3106,Heyer L,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,30,7,23,IGEN
MAT,355,0,10296,Abstract Algebra I,1,  T  R  ,0140 - 0255pm,CUNN,109,Davis S,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,24,5,19,MAT
MAT,355,0,12301,Abstract Algebra I,1,  T  R  ,0940 - 1055am,CHAM,2234,Davis S,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,20,4,16,MAT
MAT,360,0,23872,Topology,1,  T  R  ,0140 - 0255pm,CHAM,1046,Molinek D,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,,,,,,,,,,20,7,13,MAT
MAT,360,0,23872,Topology,1,  T  R  ,0140 - 0255pm,CHAM,1046,Molinek D,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,,,,,,,,,,20,7,13,IGEN
MAT,380,0,25817,History of Mathematics,1, M  W   ,0230 - 0345pm,LIB,STUDIOD,Ash D,,,"PRQ,D",PRQ,D,,,There is a prerequisite for the course; see catalog,Distance Learning,,,,,,,,,,,,24,22,2,MAT
MAT,381,0,16323,Game Theory & Math Finance,1,  T  R  ,0815 - 0930am,CHAM,3106,Yerger C,,, ,,,,,,,,,,,,,,,,,,24,10,14,MAT
MAT,395,0,15603,Independent Study,1,      ,TBA , , ,Chartier T,,,PRM,PRM,,,,Permission of instructor required,,,,,,,,,,,,,0,1,-1,MAT
MAT,395,A,16437,IS: Ranking Algorithms,1,      ,TBA , , ,Chartier T,,, ,,,,,,,,,,,,,,,,,,0,1,-1,MAT
MAT,395,B,16490,IS: Combin Topology,1,      ,TBA , , ,Mendes H,,, ,,,,,,,,,,,,,,,,,,0,1,-1,MAT
MAT,437,0,20293,Dynamical Systems,1,  T  R  ,0940 - 1055am,CHAM,3130,Molinek D,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,30,6,24,MAT
MAT,437,0,23513,Dynamical Systems,1, M  W  F ,0230 - 0320pm,CHAM,2234,Molinek D,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,,,,,,,,,,30,5,25,MAT
MAT,437,0,23513,Dynamical Systems,0, M  W  F ,0230 - 0320pm,CHAM,3130,Molinek D,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,,,,,,,,,,30,5,25,MAT
MAT,437,0,3094,Dynamical Systems,1,      ,TBA , , ,Neidinger R,,, ,,,,,,,,,,,,,,,,,,1,1,0,MAT
MAT,450,0,20865,Advanced Linear Algebra,1,  T  R  ,1215 - 0130pm,CHAM,2234,Cameron T,,,PRQ,PRQ,,,,There is a prerequisite for the course; see catalog,,,,,,,,,,,,,20,3,17,MAT
MAT,491,A,10402,Independent Study,1,      ,TBA , , ,Neidinger R,,,PRM,PRM,,,,Permission of instructor required,,,,,,,,,,,,,0,1,-1,MAT
MAT,491,A,16476,IS: Integration & Func Spaces,1,      ,TBA , , ,Neidinger R,,, ,,,,,,,,,,,,,,,,,,0,1,-1,MAT
MAT,492,0,24260,Independent Study,1,      ,TBA , , ,Mossinghoff M,,,PRM,PRM,,,,Permission of instructor required,,,,,,,,,,,,,0,2,-2,MAT
MAT,492,0,24260,Independent Study,1,      ,TBA , , ,Davis S,,,PRM,PRM,,,,Permission of instructor required,,,,,,,,,,,,,0,2,-2,MAT
MAT,495,0,15492,Independent Study,1,      ,TBA , , ,Yerger C,,,PRM,PRM,,,,Permission of instructor required,,,,,,,,,,,,,0,1,-1,MAT
MAT,496,0,24771,Honors Thesis Research,1,      ,TBA , , ,Yerger C,,,PRM,PRM,,,,Permission of instructor required,,,,,,,,,,,,,0,1,-1,MAT
MAT,496,A,24771,Honors Thesis Research,1,      ,TBA , , ,Heyer L,,,PRM,PRM,,,,Permission of instructor required,,,,,,,,,,,,,0,1,-1,MAT
MIL,101,0,10297,Leadership & Personal Develop,0,  T    ,1115 - 1205pm,PREY,024,Bertles M,,,12,12,,,,First-years and Sophomores only,,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,15,2,13,MIL
MIL,101,0,10405,Leadership & Personal Develop,0,  T    ,0800 - 0850am,PREY,024,Sanchez L,,,12,12,,,,First-years and Sophomores only,,,,,,,,,,,,,15,6,9,MIL
MIL,101L,0,15092,Leadership & Pers Dev Lab,0,      ,TBA , , ,Staff S,,, ,,,,,,,,,,,,,,,,,,2,0,2,MIL
MIL,102,0,20294,Intro to Leadership,0,   W   ,1230 - 0120pm,PREY,024,Sanchez L,,,12,12,,,,First-years and Sophomores only,,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,15,2,13,MIL
MIL,102,0,20336,Intro to Leadership,0,    R  ,0940 - 1055am,PREY,024,Ruopp M,,,12,12,,,,First-years and Sophomores only,,,,,,,,,,,,,15,7,8,MIL
MIL,102,A,20336,Intro to Leadership,0,      ,TBA , , ,Sanchez L,,,12,12,,,,First-years and Sophomores only,,,,,,,,,,,,,15,5,10,MIL
MIL,201,0,10298,Innovative Team Leadership,0,    R  ,1000 - 1115am,PREY,024,Bertles M,,,12,12,,,,First-years and Sophomores only,,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,15,4,11,MIL
MIL,201,A,12737,Innovative Team Leadership,0,   W   ,0800 - 0920am,PREY,024,Sanchez L,,,12,12,,,,First-years and Sophomores only,,,,,,,,,,,,,15,6,9,MIL
MIL,202,0,20295,Found of Tactical Leadership,0,   W   ,0930 - 1120am,PREY,024,Sanchez L,,,12,12,,,,First-years and Sophomores only,,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,15,1,14,MIL
MIL,202,A,20195,Found of Tactical Leadership,0,      ,TBA , , ,Sanchez L,,,12,12,,,,First-years and Sophomores only,,,,,,,,,,,,,15,4,11,MIL
MIL,202,A,20195,Found of Tactical Leadership,0,  T    ,0900 - 1040am,UNCC, ,Ruopp M,,,12,12,,,,First-years and Sophomores only,,,,,,,,,,,,,15,4,11,MIL
MIL,202,B,25484,Found of Tactical Leadership,0,   W   ,0200 - 0340pm,UNCC, ,Ruopp M,,,"2,PRM",2,PRM,,,Sophomores only,Permission of instructor required,,,,,,,,,,,,10,0,10,MIL
MIL,301,0,10299,Adaptive Tactical Leadership,1,   W   ,1230 - 0300pm,PREY,024,Bertles M,,,"3,R,XP",3,R,XP,,Juniors only,Course has restrictions; see catalog,Course meets for extra periods,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,10,4,6,MIL
MIL,301,0,25701,Adaptive Tactical Leadership,1,      ,TBA , , ,Ruopp M,,, ,,,,,,,,,,,,,,,,,,0,1,-1,MIL
MIL,301,A,10410,Adaptive Tactical Leadership,1,    R  ,0800 - 1020am,PREY,024,Sanchez L,,,"3,XP,R",3,XP,R,,Juniors only,Course meets for extra periods,Course has restrictions; see catalog,,,,,,,,,,,10,4,6,MIL
MIL,301,B,16502,Adaptive Tactical Leadership,1,  T    ,0140 - 0410pm, , ,Bertles M,,, ,,,,,,,,,,,,,,,,,,2,2,0,MIL
MIL,302,0,20296,Leadership in Changing Environ,0,  T    ,1215 - 0245pm,PREY,024,Sanchez L,,,"3,R,XP",3,R,XP,,Juniors only,Course has restrictions; see catalog,Course meets for extra periods,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,10,0,10,MIL
MIL,302,A,20196,Leadership in Changing Environ,0,      ,TBA , , ,Sanchez L,,,"3,XP,R",3,XP,R,,Juniors only,Course meets for extra periods,Course has restrictions; see catalog,,,,,,,,,,,10,4,6,MIL
MIL,302,A,20196,Leadership in Changing Environ,0,  T    ,0900 - 1130am,UNCC, ,Ruopp M,,,"3,XP,R",3,XP,R,,Juniors only,Course meets for extra periods,Course has restrictions; see catalog,,,,,,,,,,,10,1,9,MIL
MIL,302,B,24935,Leadership in Changing Environ,0,   W   ,0200 - 0430pm,UNCC, ,Ruopp M,,,"3,XP,R",3,XP,R,,Juniors only,Course meets for extra periods,Course has restrictions; see catalog,,,,,,,,,,,10,0,10,MIL
MIL,401,0,10300,Developing Adaptive Leaders,0,      ,TBA , , ,Bertles M,,,"4,R,XP",4,R,XP,,Seniors only,Course has restrictions; see catalog,Course meets for extra periods,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,5,4,1,MIL
MIL,401,A,10411,Developing Adaptive Leaders,0,      ,TBA , , ,Sanchez L,,,"4,XP,R",4,XP,R,,Seniors only,Course meets for extra periods,Course has restrictions; see catalog,,,,,,,,,,,0,2,-2,MIL
MIL,402,0,20297,Leadership in Complex World,0,      ,TBA ,PREY,024,Sanchez L,,,"4,R,XP",4,R,XP,,Seniors only,Course has restrictions; see catalog,Course meets for extra periods,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,10,0,10,MIL
MIL,402,A,20197,Leadership in Complex World,0,      ,TBA , , ,Sanchez L,,,"4,XP,R",4,XP,R,,Seniors only,Course meets for extra periods,Course has restrictions; see catalog,,,,,,,,,,,10,2,8,MIL
MIL,402,A,20197,Leadership in Complex World,0,  T    ,0830 - 1050am,UNCC, ,Ruopp M,,,"4,XP,R",4,XP,R,,Seniors only,Course meets for extra periods,Course has restrictions; see catalog,,,,,,,,,,,10,0,10,MIL
MIL,402,B,24859,Leadership in Complex World,0,   W   ,0200 - 0430pm,UNCC, ,Ruopp M,,,"4,XP,R",4,XP,R,,Seniors only,Course meets for extra periods,Course has restrictions; see catalog,,,,,,,,,,,10,1,9,MIL
MUS,008,0,10301,After Hours,1,      ,TBA , , ,Gilliam C,,,PRM,PRM,,,,Permission of instructor required,,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,12,12,0,MUS
MUS,008,0,16021,After Hours,0,      ,TBA , , ,Gilliam C,,,PRM,PRM,,,,Permission of instructor required,,,,,,,,,,,,,11,5,6,MUS
MUS,008,0,25556,After Hours,0,      ,TBA , , ,Gilliam C,,, ,,,,,,,,,,,,,,,,,,7,7,0,MUS
MUS,008,0,25556,After Hours,0,      ,TBA , , ,Gilliam C,,,PRM,PRM,,,,Permission of instructor required,,,,,,,,,,,,,11,11,0,MUS
MUS,009,0,10302,Collegium Musicum,1,      ,TBA , , ,Staff S,,,PRM,PRM,,,,Permission of instructor required,,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,12,10,2,MUS
MUS,009,0,16018,Collegium Musicum,0,      ,TBA , , ,Gilliam C,,,PRM,PRM,,,,Permission of instructor required,,,,,,,,,,,,,6,11,-5,MUS
MUS,009,0,25557,Collegium Musicum,0,      ,TBA , , ,Gilliam C,,,PRM,PRM,,,,Permission of instructor required,,,,,,,,,,,,,6,12,-6,MUS
MUS,009,0,25557,Collegium Musicum,0,      ,TBA , , ,Gilliam C,,, ,,,,,,,,,,,,,,,,,,14,8,6,MUS
MUS,010,0,10303,Davidson Singers,1,      ,TBA , , ,Staff S,,,PRM,PRM,,,,Permission of instructor required,,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,35,34,1,MUS
MUS,010,0,10622,Davidson Singers,0,    R  ,0630 - 0830pm, , ,Gilliam C,,,PRM,PRM,,,,Permission of instructor required,,,,,,,,,,,,,20,34,-14,MUS
MUS,010,0,10622,Davidson Singers,0,  T    ,0630 - 0730pm, , ,Gilliam C,,,PRM,PRM,,,,Permission of instructor required,,,,,,,,,,,,,20,34,-14,MUS
MUS,010,0,10622,Davidson Singers,0,   W   ,0500 - 0600pm, , ,Gilliam C,,,PRM,PRM,,,,Permission of instructor required,,,,,,,,,,,,,20,34,-14,MUS
MUS,010,0,20200,Davidson Singers,0,  T    ,0630 - 0830pm, , ,Gilliam C,,,PRM,PRM,,,,Permission of instructor required,,,,,,,,,,,,,30,25,5,MUS
MUS,010,0,20200,Davidson Singers,0,    R  ,0630 - 0730pm, , ,Gilliam C,,,PRM,PRM,,,,Permission of instructor required,,,,,,,,,,,,,30,25,5,MUS
MUS,010,0,20200,Davidson Singers,0,    R  ,0630 - 0830pm, , ,Gilliam C,,,PRM,PRM,,,,Permission of instructor required,,,,,,,,,,,,,20,28,-8,MUS
MUS,010,0,20200,Davidson Singers,0,  T    ,0630 - 0730pm, , ,Gilliam C,,,PRM,PRM,,,,Permission of instructor required,,,,,,,,,,,,,20,28,-8,MUS
MUS,010,0,20200,Davidson Singers,0,   W   ,0500 - 0600pm, , ,Gilliam C,,,PRM,PRM,,,,Permission of instructor required,,,,,,,,,,,,,20,28,-8,MUS
MUS,011,0,12364,Jazz Ensemble,0,  T  R  ,0430 - 0615pm, , ,Lawing W,,,PRM,PRM,,,,Permission of instructor required,,,,,,,,,,,,,16,17,-1,MUS
MUS,011,0,21357,Jazz Ensemble,0,  T  R  ,0430 - 0615pm, , ,Lawing W,,,PRM,PRM,,,,Permission of instructor required,,,,,,,,,,,,,18,17,1,MUS
MUS,011,0,21357,Jazz Ensemble,0,  T  R  ,0430 - 0615pm, , ,Lawing W,,,PRM,PRM,,,,Permission of instructor required,,,,,,,,,,,,,20,19,1,MUS
MUS,012,0,10305,Symphony Orchestra,1, M  W   ,0430 - 0615pm,SLOAN,200,Keith T,,,PRM,PRM,,,,Permission of instructor required,,,,NONE,NONE,,,,No new attribute (Class of 2016 and later),,,,50,44,6,MUS
MUS,012,0,12365,Symphony Orchestra,0, M  W   ,0430 - 0615pm, , ,Keith T,,,PRM,PRM,,,,Permission of instructor required,,,,,,,,,,,,,42,32,10,MUS
